state,month,year,cars_sales,capital_gains,dividend_income,total_income,nb_returns,population,post_crash,exposure
SC,1,1931,1012,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,1,1930,2956,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,1,1929,3124,2985093,8048083,69680546,13725,1864000,0,0.115499712071717
SC,2,1934,1042,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,2,1933,418,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,2,1932,384,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,2,1931,959,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,2,1930,1416,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,2,1929,2001,2985093,8048083,69680546,13725,1864000,0,0.115499712071717
SC,3,1934,1531,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,3,1933,531,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,3,1932,373,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,3,1931,1300,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,3,1930,1398,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,3,1929,2297,2985093,8048083,69680546,13725,1864000,0,0.115499712071717
SC,4,1934,2154,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,4,1933,837,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,4,1932,657,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,4,1931,1746,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,4,1930,1677,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,4,1929,3113,2985093,8048083,69680546,13725,1864000,0,0.115499712071717
SC,5,1934,2244,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,5,1933,1023,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,5,1932,624,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,5,1931,1731,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,5,1930,1917,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,5,1929,2959,2985093,8048083,69680546,13725,1864000,0,0.115499712071717
SC,6,1934,1821,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,6,1933,1291,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,6,1932,766,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,6,1931,1512,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,6,1930,1420,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,6,1929,2497,2985093,8048083,69680546,13725,1864000,0,0.115499712071717
SC,7,1934,1922,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,7,1933,1742,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,7,1932,640,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,7,1931,1657,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,7,1930,1702,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,7,1929,3309,2985093,8048083,69680546,13725,1864000,0,0.115499712071717
SC,8,1934,2020,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,8,1933,2044,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,8,1932,614,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,8,1931,1369,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,8,1930,1417,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,8,1929,3248,2985093,8048083,69680546,13725,1864000,0,0.115499712071717
SC,9,1934,1744,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,9,1933,1797,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,9,1932,662,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,9,1931,893,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,9,1930,1237,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,9,1929,2639,2985093,8048083,69680546,13725,1864000,0,0.115499712071717
SC,10,1934,1795,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,10,1933,1683,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,10,1932,647,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,10,1931,814,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,10,1930,1614,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,10,1929,3060,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,11,1934,2055,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,11,1933,1983,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,11,1932,386,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,11,1931,592,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,11,1930,855,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,11,1929,1987,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,12,1934,1028,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,12,1933,617,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,12,1932,414,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,12,1931,736,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,12,1930,1013,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SC,12,1929,1000,2985093,8048083,69680546,13725,1864000,1,0.115499712071717
SD,1,1934,217,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,1,1933,278,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,1,1932,290,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,1,1931,1133,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,1,1930,1961,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,1,1929,2843,1590748,2298570,45692883,10649,704000,0,0.0503047706576099
SD,2,1934,256,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,2,1933,234,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,2,1932,369,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,2,1931,1074,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,2,1930,1898,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,2,1929,1952,1590748,2298570,45692883,10649,704000,0,0.0503047706576099
SD,3,1934,534,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,3,1933,222,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,3,1932,385,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,3,1931,952,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,3,1930,1878,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,3,1929,1876,1590748,2298570,45692883,10649,704000,0,0.0503047706576099
SD,4,1934,453,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,4,1933,171,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,4,1932,410,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,4,1931,1190,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,4,1930,2050,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,4,1929,2916,1590748,2298570,45692883,10649,704000,0,0.0503047706576099
SD,5,1934,1169,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,5,1933,428,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,5,1932,536,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,5,1931,1151,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,5,1930,1862,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,5,1929,3114,1590748,2298570,45692883,10649,704000,0,0.0503047706576099
SD,6,1934,539,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,6,1933,766,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,6,1932,417,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,6,1931,974,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,6,1930,2106,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,6,1929,4190,1590748,2298570,45692883,10649,704000,0,0.0503047706576099
SD,7,1934,973,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,7,1933,790,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,7,1932,476,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,7,1931,853,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,7,1930,2141,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,7,1929,3990,1590748,2298570,45692883,10649,704000,0,0.0503047706576099
SD,8,1934,834,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,8,1933,621,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,8,1932,389,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,8,1931,730,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,8,1930,1297,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,8,1929,2433,1590748,2298570,45692883,10649,704000,0,0.0503047706576099
SD,9,1934,714,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,9,1933,449,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,9,1932,302,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,9,1931,525,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,9,1930,1336,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,9,1929,2926,1590748,2298570,45692883,10649,704000,0,0.0503047706576099
SD,10,1934,688,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,10,1933,452,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,10,1932,188,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,10,1931,314,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,10,1930,962,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,10,1929,2192,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,11,1934,559,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,11,1933,282,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,11,1932,145,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,11,1931,251,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,11,1930,593,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,11,1929,1158,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,12,1934,261,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,12,1933,156,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,12,1932,94,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,12,1931,202,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,12,1930,299,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
SD,12,1929,783,1590748,2298570,45692883,10649,704000,1,0.0503047706576099
TN,1,1934,732,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,1,1933,1293,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,1,1932,1110,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,1,1931,1592,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,1,1930,4819,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,1,1929,5450,13914434,26768724,224006327,35039,2502000,0,0.119499856805384
TN,2,1934,1505,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,2,1933,835,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,2,1932,781,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,2,1931,1258,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,2,1930,2898,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,2,1929,3078,13914434,26768724,224006327,35039,2502000,0,0.119499856805384
TN,3,1934,1909,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,3,1933,447,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,3,1932,551,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,3,1931,1915,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,3,1930,2863,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,3,1929,4635,13914434,26768724,224006327,35039,2502000,0,0.119499856805384
TN,4,1934,3011,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,4,1933,1532,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,4,1932,1105,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,4,1931,3248,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,4,1930,5166,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,4,1929,6447,13914434,26768724,224006327,35039,2502000,0,0.119499856805384
TN,5,1934,2717,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,5,1933,1960,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,5,1932,1199,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,5,1931,2932,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,5,1930,4577,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,5,1929,5732,13914434,26768724,224006327,35039,2502000,0,0.119499856805384
TN,6,1934,2703,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,6,1933,1571,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,6,1932,1114,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,6,1931,2118,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,6,1930,3023,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,6,1929,4211,13914434,26768724,224006327,35039,2502000,0,0.119499856805384
TN,7,1934,3328,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,7,1933,2569,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,7,1932,1414,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,7,1931,2932,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,7,1930,4122,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,7,1929,6918,13914434,26768724,224006327,35039,2502000,0,0.119499856805384
TN,8,1934,3975,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,8,1933,2269,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,8,1932,1088,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,8,1931,1957,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,8,1930,2656,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,8,1929,5580,13914434,26768724,224006327,35039,2502000,0,0.119499856805384
TN,9,1934,2091,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,9,1933,2397,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,9,1932,843,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,9,1931,1295,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,9,1930,2113,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,9,1929,3935,13914434,26768724,224006327,35039,2502000,0,0.119499856805384
TN,10,1934,2992,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,10,1933,2352,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,10,1932,1081,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,10,1931,1734,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,10,1930,2685,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,10,1929,5262,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,11,1934,1873,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,11,1933,1627,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,11,1932,541,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,11,1931,1093,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,11,1930,1181,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,11,1929,3422,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,12,1934,1091,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,12,1933,1028,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,12,1932,869,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,12,1931,1064,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,12,1930,1608,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TN,12,1929,541,13914434,26768724,224006327,35039,2502000,1,0.119499856805384
TX,1,1934,3390,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,1,1933,4661,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,1,1932,4119,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,1,1931,6099,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,1,1930,13241,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,1,1929,14724,49188532,65124875,708544978,112273,5487000,0,0.091913536927221
TX,2,1934,5998,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,2,1933,3280,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,2,1932,2834,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,2,1931,5293,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,2,1930,12001,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,2,1929,13480,49188532,65124875,708544978,112273,5487000,0,0.091913536927221
TX,3,1934,11394,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,3,1933,4095,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,3,1932,2977,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,3,1931,7188,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,3,1930,11979,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,3,1929,15495,49188532,65124875,708544978,112273,5487000,0,0.091913536927221
TX,4,1934,11102,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,4,1933,5755,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,4,1932,3737,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,4,1931,8549,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,4,1930,12690,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,4,1929,26718,49188532,65124875,708544978,112273,5487000,0,0.091913536927221
TX,5,1934,10934,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,5,1933,6669,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,5,1932,4318,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,5,1931,8622,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,5,1930,12383,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,5,1929,18137,49188532,65124875,708544978,112273,5487000,0,0.091913536927221
TX,6,1934,12197,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,6,1933,7884,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,6,1932,5483,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,6,1931,7686,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,6,1930,10785,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,6,1929,14868,49188532,65124875,708544978,112273,5487000,0,0.091913536927221
TX,7,1934,11300,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,7,1933,8451,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,7,1932,4206,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,7,1931,6777,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,7,1930,10628,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,7,1929,24959,49188532,65124875,708544978,112273,5487000,0,0.091913536927221
TX,8,1934,10564,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,8,1933,9431,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,8,1932,2953,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,8,1931,5585,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,8,1930,9594,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,8,1929,20172,49188532,65124875,708544978,112273,5487000,0,0.091913536927221
TX,9,1934,9783,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,9,1933,8376,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,9,1932,5253,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,9,1931,4273,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,9,1930,8364,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,9,1929,14889,49188532,65124875,708544978,112273,5487000,0,0.091913536927221
TX,10,1934,7327,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,10,1933,10340,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,10,1932,3597,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,10,1931,3943,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,10,1930,7217,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,10,1929,21459,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,11,1934,7068,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,11,1933,7120,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,11,1932,2666,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,11,1931,3195,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,11,1930,5155,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,11,1929,12034,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,12,1934,5565,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,12,1933,4383,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,12,1932,2451,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,12,1931,3939,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,12,1930,5878,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
TX,12,1929,10751,49188532,65124875,708544978,112273,5487000,1,0.091913536927221
Total,1,1934,61242,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,1,1933,79845,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,1,1932,87490,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,1,1931,126788,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,1,1930,179096,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,1,1929,219645,2928141616,4350978752,28987634519,4070851,120380000,0,0.150097751134131
Total,2,1934,94887,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,2,1933,69471,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,2,1932,82799,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,2,1931,134133,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,2,1930,211645,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,2,1929,234905,2928141616,4350978752,28987634519,4070851,120380000,0,0.150097751134131
Total,3,1934,173287,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,3,1933,78749,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,3,1932,92175,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,3,1931,200841,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,3,1930,298824,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,3,1929,378346,2928141616,4350978752,28987634519,4070851,120380000,0,0.150097751134131
Total,4,1934,222900,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,4,1933,119972,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,4,1932,121089,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,4,1931,265732,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,4,1930,357063,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,4,1929,481896,2928141616,4350978752,28987634519,4070851,120380000,0,0.150097751134131
Total,5,1934,219225,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,5,1933,160225,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,5,1932,131261,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,5,1931,247682,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,5,1930,345041,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,5,1929,454453,2928141616,4350978752,28987634519,4070851,120380000,0,0.150097751134131
Total,6,1934,223864,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,6,1933,174219,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,6,1932,148751,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,6,1931,201911,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,6,1930,260942,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,6,1929,386537,2928141616,4350978752,28987634519,4070851,120380000,0,0.150097751134131
Total,7,1934,229006,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,7,1933,185700,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,7,1932,104188,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,7,1931,194571,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,7,1930,254077,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,7,1929,432695,2928141616,4350978752,28987634519,4070851,120380000,0,0.150097751134131
Total,8,1934,193198,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,8,1933,178935,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,8,1932,93457,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,8,1931,155207,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,8,1930,203863,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,8,1929,376933,2928141616,4350978752,28987634519,4070851,120380000,0,0.150097751134131
Total,9,1934,146931,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,9,1933,157976,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,9,1932,81893,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,9,1931,124876,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,9,1930,175358,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,9,1929,304422,2928141616,4350978752,28987634519,4070851,120380000,0,0.150097751134131
Total,10,1934,140937,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,10,1933,136326,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,10,1932,63195,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,10,1931,102939,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
Total,10,1930,150264,2928141616,4350978752,28987634519,4070851,120380000,1,0.150097751134131
